product_id,product_name,category,price,quantity_sold,rating,stock_level,supplier_id,season,sales
721,Books Product 721,Books,641.38,41,3.5,48,SP032,Summer,21037
722,Clothing Product 722,Clothing,401.89,465,3.2,62,SP019,Summer,149503
723,Home Appliances Product 723,Home Appliances,930.34,4,1.4,71,SP043,Winter,2977
724,Clothing Product 724,Clothing,192.66,284,3.7,26,SP025,Summer,43772
725,Books Product 725,Books,322.49,112,4.7,57,SP018,Spring,28895
726,Toys Product 726,Toys,884.92,248,1.7,44,SP010,Fall,175568
727,Electronics Product 727,Electronics,982.44,354,4,98,SP042,Spring,278227
728,Home Appliances Product 728,Home Appliances,89.33,100,3.8,49,SP007,Summer,7146
729,Toys Product 729,Toys,477.04,22,1.8,28,SP005,Fall,8395
730,Garden Product 730,Garden,860.37,175,4,37,SP050,Summer,120451
731,Books Product 731,Books,391.4,100,3.8,84,SP012,Spring,31312
732,Home Decor Product 732,Home Decor,21.64,49,1.1,90,SP007,Summer,848
733,Home Appliances Product 733,Home Appliances,123.12,172,2.5,95,SP015,Summer,16941
734,Home Decor Product 734,Home Decor,673.75,214,3,6,SP033,Fall,115346
735,Furniture Product 735,Furniture,944.35,424,5,85,SP019,Summer,320323
736,Clothing Product 736,Clothing,116.2,380,4.9,46,SP011,Spring,35324
737,Toys Product 737,Toys,822.62,476,4,57,SP019,Fall,313253
738,Clothing Product 738,Clothing,972.8,53,2.3,19,SP010,Fall,41246
739,Furniture Product 739,Furniture,559.85,227,3.7,76,SP034,Fall,101668
740,Kitchen Product 740,Kitchen,824.02,181,3.7,55,SP020,Winter,119318
741,Beauty Product 741,Beauty,348.86,463,1.2,22,SP015,Spring,129217
742,Furniture Product 742,Furniture,175.19,219,1.9,97,SP023,Fall,30693
743,Sports Product 743,Sports,895.53,180,4.5,87,SP046,Fall,128956
744,Clothing Product 744,Clothing,788.65,468,1.8,47,SP034,Fall,295270
745,Furniture Product 745,Furniture,977.87,274,2.6,69,SP005,Spring,214349
746,Kitchen Product 746,Kitchen,646.89,319,4.4,40,SP013,Spring,165086
747,Home Appliances Product 747,Home Appliances,710.38,222,1.1,24,SP024,Fall,126163
748,Clothing Product 748,Clothing,868.67,4,2.7,24,SP002,Summer,2779
749,Automotive Product 749,Automotive,607.58,223,2.6,75,SP039,Spring,108392
750,Furniture Product 750,Furniture,364.37,40,1.3,4,SP034,Summer,11659
751,Home Appliances Product 751,Home Appliances,701.18,129,4,64,SP031,Winter,72361
752,Furniture Product 752,Furniture,238.03,97,5,42,SP026,Summer,18471
753,Home Decor Product 753,Home Decor,834.46,396,3.2,74,SP017,Summer,264356
754,Kitchen Product 754,Kitchen,988.03,473,2.6,75,SP031,Summer,373870
755,Home Appliances Product 755,Home Appliances,556.16,23,3,22,SP045,Winter,10233
756,Automotive Product 756,Automotive,963.58,80,2.7,77,SP032,Fall,61669
757,Electronics Product 757,Electronics,787.6,14,1.7,58,SP016,Winter,8821
758,Automotive Product 758,Automotive,531.19,26,3.3,98,SP034,Summer,11048
759,Kitchen Product 759,Kitchen,543.48,124,2.3,17,SP014,Winter,53913
760,Books Product 760,Books,993.23,396,3.9,82,SP043,Summer,314655
761,Beauty Product 761,Beauty,45.9,334,1.3,70,SP001,Fall,12264
762,Clothing Product 762,Clothing,197.11,108,3.8,71,SP019,Fall,17030
763,Home Appliances Product 763,Home Appliances,205.74,52,1.6,79,SP024,Fall,8558
764,Electronics Product 764,Electronics,955.36,242,2.3,96,SP024,Fall,184957
765,Sports Product 765,Sports,483.59,339,2.9,59,SP028,Winter,131149
766,Home Decor Product 766,Home Decor,771.04,386,1.5,5,SP050,Winter,238097
767,Clothing Product 767,Clothing,448.35,480,3.9,77,SP021,Winter,172166
768,Books Product 768,Books,56.86,12,1.8,86,SP032,Winter,545
769,Home Appliances Product 769,Home Appliances,73.43,465,4.7,94,SP027,Fall,27315
770,Garden Product 770,Garden,871.58,436,1.6,17,SP007,Winter,304007
771,Sports Product 771,Sports,52.74,132,3.4,9,SP041,Winter,5569
772,Toys Product 772,Toys,338.82,303,4.6,52,SP037,Summer,82129
773,Books Product 773,Books,941,481,2.7,2,SP039,Spring,362096
774,Kitchen Product 774,Kitchen,913.62,470,1.2,98,SP001,Summer,343521
775,Clothing Product 775,Clothing,448.53,428,4.9,55,SP018,Summer,153576
776,Home Decor Product 776,Home Decor,241.84,305,1.3,85,SP009,Summer,59008
777,Electronics Product 777,Electronics,946.8,333,3.3,74,SP037,Fall,252227
778,Home Decor Product 778,Home Decor,243.59,103,3.4,31,SP014,Spring,20071
779,Home Appliances Product 779,Home Appliances,358.4,97,1,32,SP013,Winter,27811
780,Garden Product 780,Garden,627.57,166,3.8,18,SP019,Winter,83341
781,Garden Product 781,Garden,599.63,259,2.6,75,SP046,Fall,124243
782,Furniture Product 782,Furniture,728.63,155,3,0,SP017,Winter,90350
783,Kitchen Product 783,Kitchen,157.67,211,4,48,SP043,Spring,26614
784,Furniture Product 784,Furniture,694.62,183,1.3,48,SP036,Spring,101692
785,Electronics Product 785,Electronics,280.5,8,1.9,59,SP012,Spring,1795
786,Kitchen Product 786,Kitchen,292.08,2,1.6,86,SP050,Winter,467
787,Furniture Product 787,Furniture,485.63,141,2.8,35,SP029,Spring,54779
788,Home Appliances Product 788,Home Appliances,279.52,199,2.3,43,SP048,Winter,44499
789,Garden Product 789,Garden,484.66,358,1.1,25,SP037,Winter,138806
790,Automotive Product 790,Automotive,26.86,269,3.5,52,SP004,Fall,5780
791,Furniture Product 791,Furniture,405.62,184,2.4,65,SP005,Winter,59707
792,Kitchen Product 792,Kitchen,1006.36,283,4.2,57,SP050,Winter,227839
793,Kitchen Product 793,Kitchen,1006.74,323,2.5,46,SP049,Summer,260141
794,Clothing Product 794,Clothing,595.9,9,2,44,SP044,Fall,4290
795,Electronics Product 795,Electronics,811.47,213,1.7,45,SP028,Fall,138274
796,Home Decor Product 796,Home Decor,45.4,43,1.9,6,SP036,Summer,1561
797,Books Product 797,Books,591.37,378,1.8,28,SP032,Fall,178830
798,Beauty Product 798,Beauty,319.62,103,1.1,76,SP050,Winter,26336
799,Home Appliances Product 799,Home Appliances,32.97,483,1.3,14,SP023,Winter,12739
800,Beauty Product 800,Beauty,140.8,477,1.4,20,SP023,Summer,53729
801,Automotive Product 801,Automotive,810.56,32,5,36,SP003,Spring,20750
802,Electronics Product 802,Electronics,709.04,489,2.4,42,SP009,Spring,277376
803,Furniture Product 803,Furniture,246.29,203,2.8,95,SP035,Spring,39997
804,Home Appliances Product 804,Home Appliances,934.02,40,4.7,9,SP014,Fall,29888
805,Furniture Product 805,Furniture,954.22,343,3.9,13,SP002,Summer,261837
806,Furniture Product 806,Furniture,858.44,319,3.3,25,SP021,Fall,219073
807,Furniture Product 807,Furniture,222.07,366,1.4,79,SP020,Fall,65022
808,Beauty Product 808,Beauty,226.31,311,4.9,99,SP007,Winter,56305
809,Beauty Product 809,Beauty,131.31,451,4.5,64,SP032,Winter,47376
810,Furniture Product 810,Furniture,922.28,438,4.9,48,SP032,Summer,323166
811,Automotive Product 811,Automotive,503.14,191,3.1,50,SP006,Summer,76879
812,Toys Product 812,Toys,845.15,176,1.8,42,SP011,Summer,118997
813,Kitchen Product 813,Kitchen,151.95,325,1.8,81,SP009,Summer,39507
814,Toys Product 814,Toys,522.93,13,3.3,2,SP028,Fall,5438
815,Books Product 815,Books,374.33,422,2,29,SP008,Summer,126373
816,Home Appliances Product 816,Home Appliances,956.79,371,1.2,22,SP029,Summer,283975
817,Furniture Product 817,Furniture,367.37,345,4.8,45,SP002,Summer,101394
818,Furniture Product 818,Furniture,653.74,426,2.2,50,SP029,Winter,222794
819,Home Appliances Product 819,Home Appliances,634.9,393,3.4,82,SP049,Spring,199612
820,Furniture Product 820,Furniture,65.46,130,2.7,11,SP047,Winter,6807
821,Garden Product 821,Garden,904.79,483,2,61,SP024,Fall,349610
822,Furniture Product 822,Furniture,970.04,201,1.2,19,SP001,Winter,155982
823,Toys Product 823,Toys,889.26,103,4.2,86,SP039,Summer,73275
824,Clothing Product 824,Clothing,760.09,172,1.5,16,SP044,Winter,104588
825,Furniture Product 825,Furniture,562.7,0,3,22,SP047,Spring,0
826,Beauty Product 826,Beauty,399.34,484,2.1,11,SP006,Winter,154624
827,Home Decor Product 827,Home Decor,854.25,246,2.6,63,SP035,Winter,168116
828,Books Product 828,Books,87.44,27,3.7,8,SP048,Fall,1888
829,Books Product 829,Books,511.7,357,4.8,59,SP038,Spring,146141
830,Automotive Product 830,Automotive,457.37,453,2.7,10,SP029,Spring,165750
831,Kitchen Product 831,Kitchen,113.15,111,1.6,29,SP017,Summer,10047
832,Automotive Product 832,Automotive,531.16,65,3.7,43,SP041,Fall,27620
833,Books Product 833,Books,381.17,258,1.1,37,SP029,Summer,78673
834,Clothing Product 834,Clothing,307.15,272,2,44,SP007,Spring,66835
835,Electronics Product 835,Electronics,623.06,265,1.6,99,SP019,Fall,132088
836,Electronics Product 836,Electronics,814.69,99,3.9,67,SP032,Fall,64523
837,Books Product 837,Books,771.44,410,2.7,43,SP036,Fall,253032
838,Sports Product 838,Sports,221.57,236,2.9,63,SP028,Winter,41832
839,Toys Product 839,Toys,623.1,352,4.5,96,SP050,Winter,175464
840,Home Decor Product 840,Home Decor,892.03,382,3.9,79,SP043,Winter,272604
841,Sports Product 841,Sports,261.08,386,2.1,19,SP022,Winter,80621
842,Toys Product 842,Toys,124.05,219,4.5,34,SP005,Spring,21733
843,Toys Product 843,Toys,70.67,50,2,67,SP003,Fall,2826
844,Beauty Product 844,Beauty,864.35,381,4.5,96,SP029,Winter,263453
845,Home Decor Product 845,Home Decor,596.38,465,2.4,76,SP011,Fall,221853
846,Home Appliances Product 846,Home Appliances,841.69,101,4.3,99,SP038,Summer,68008
847,Toys Product 847,Toys,973.92,203,2.4,24,SP001,Spring,158164
848,Sports Product 848,Sports,120.52,234,2.9,1,SP034,Winter,22561
849,Books Product 849,Books,681.51,54,4.2,43,SP042,Spring,29441
850,Garden Product 850,Garden,543.03,169,2.3,29,SP007,Winter,73417
851,Toys Product 851,Toys,213.16,183,1.2,54,SP013,Summer,31206
852,Beauty Product 852,Beauty,809.27,470,2.4,38,SP013,Winter,304285
853,Automotive Product 853,Automotive,972.02,148,1.1,1,SP003,Spring,115087
854,Beauty Product 854,Beauty,475.12,353,1.8,45,SP046,Spring,134173
855,Electronics Product 855,Electronics,428.59,43,1.7,8,SP024,Summer,14743
856,Furniture Product 856,Furniture,663.24,284,3.9,37,SP005,Winter,150688
857,Garden Product 857,Garden,379.67,210,3.3,59,SP046,Winter,63784
858,Kitchen Product 858,Kitchen,854.78,424,1.5,90,SP023,Winter,289941
859,Electronics Product 859,Electronics,643.58,114,4.6,94,SP016,Fall,58694
860,Kitchen Product 860,Kitchen,333.01,336,2.3,93,SP045,Summer,89513
861,Electronics Product 861,Electronics,616.62,214,3.8,47,SP019,Fall,105565
862,Sports Product 862,Sports,77.39,67,3.4,66,SP017,Fall,4148
863,Toys Product 863,Toys,823.67,317,2.5,68,SP039,Spring,208882
864,Garden Product 864,Garden,572.86,372,3.3,42,SP045,Fall,170483
865,Clothing Product 865,Clothing,681.2,289,2,41,SP029,Spring,157493
866,Kitchen Product 866,Kitchen,271.65,130,4.4,99,SP039,Winter,28251
867,Toys Product 867,Toys,114.19,397,4.6,25,SP040,Spring,36266
868,Sports Product 868,Sports,782.35,436,3.2,24,SP030,Spring,272883
869,Home Decor Product 869,Home Decor,282.92,31,2.2,16,SP023,Winter,7016
870,Automotive Product 870,Automotive,863.42,149,2,3,SP026,Fall,102919
871,Kitchen Product 871,Kitchen,208.39,171,3.8,90,SP011,Fall,28507
872,Home Appliances Product 872,Home Appliances,256.69,90,4.9,32,SP043,Fall,18481
873,Beauty Product 873,Beauty,80.08,406,2.3,89,SP039,Spring,26009
874,Toys Product 874,Toys,540.11,166,4.3,37,SP001,Winter,71726
875,Home Appliances Product 875,Home Appliances,814.05,231,4.3,35,SP009,Fall,150436
876,Books Product 876,Books,12.99,248,4.9,85,SP006,Spring,2577
877,Home Decor Product 877,Home Decor,335.52,234,2.5,20,SP034,Winter,62809
878,Kitchen Product 878,Kitchen,908.78,144,2.7,21,SP017,Winter,104691
879,Sports Product 879,Sports,83.85,169,3.5,63,SP012,Winter,11336
880,Books Product 880,Books,534.99,330,3.3,71,SP008,Fall,141237
881,Home Decor Product 881,Home Decor,657.99,99,3.9,87,SP005,Spring,52112
882,Kitchen Product 882,Kitchen,154.71,218,1.3,9,SP020,Summer,26981
883,Sports Product 883,Sports,698.58,172,2.9,73,SP008,Spring,96124
884,Sports Product 884,Sports,95.6,470,3.4,77,SP047,Spring,35945
885,Home Decor Product 885,Home Decor,93.31,411,1.4,44,SP011,Spring,30680
886,Furniture Product 886,Furniture,166.11,77,1.4,2,SP004,Spring,10232
887,Clothing Product 887,Clothing,396.09,380,1.5,14,SP031,Spring,120411
888,Home Appliances Product 888,Home Appliances,513.78,372,1.1,28,SP011,Spring,152900
889,Automotive Product 889,Automotive,894.36,121,3.7,69,SP020,Winter,86574
890,Clothing Product 890,Clothing,907.56,6,1.7,69,SP026,Spring,4356
891,Toys Product 891,Toys,499.24,143,3.6,33,SP003,Winter,57113
892,Books Product 892,Books,695.01,104,3.2,95,SP016,Winter,57824
893,Toys Product 893,Toys,903.8,170,1.9,40,SP039,Fall,122916
894,Kitchen Product 894,Kitchen,324.15,165,1.9,90,SP016,Winter,42787
895,Garden Product 895,Garden,413.61,131,1.2,61,SP012,Fall,43346
896,Clothing Product 896,Clothing,401.35,340,1.6,13,SP041,Spring,109167
897,Kitchen Product 897,Kitchen,571.46,363,3.4,39,SP039,Spring,165951
898,Clothing Product 898,Clothing,732.76,439,2,56,SP017,Fall,257345
899,Clothing Product 899,Clothing,790.13,408,3.8,4,SP020,Spring,257898
900,Beauty Product 900,Beauty,319.06,267,2.9,40,SP040,Fall,68151
901,Clothing Product 901,Clothing,51.86,240,2.1,17,SP010,Winter,9957
902,Garden Product 902,Garden,249.87,357,2.2,48,SP050,Winter,71362
903,Garden Product 903,Garden,695.21,21,1.2,60,SP004,Fall,11679
904,Books Product 904,Books,846.07,366,4.8,62,SP037,Spring,247729
905,Furniture Product 905,Furniture,288.4,201,2.4,64,SP017,Winter,46374
906,Home Appliances Product 906,Home Appliances,406.08,48,1.2,58,SP029,Winter,15593
907,Toys Product 907,Toys,793.79,409,3.9,5,SP005,Summer,259728
908,Automotive Product 908,Automotive,919.45,249,4.3,95,SP022,Fall,183154
909,Sports Product 909,Sports,460.97,183,2.7,18,SP042,Fall,67486
910,Books Product 910,Books,124.75,342,3.8,28,SP015,Winter,34131
911,Toys Product 911,Toys,982.48,222,4.9,45,SP015,Winter,174488
912,Home Decor Product 912,Home Decor,477.29,238,1.6,35,SP012,Spring,90876
913,Sports Product 913,Sports,53.84,489,3.4,73,SP034,Fall,21062
914,Books Product 914,Books,1005.41,199,1.3,59,SP009,Spring,160061
915,Electronics Product 915,Electronics,330.63,5,4,23,SP024,Summer,1322
916,Furniture Product 916,Furniture,988.07,67,2.1,71,SP006,Summer,52960
917,Toys Product 917,Toys,652.64,411,1.6,65,SP037,Spring,214588
918,Clothing Product 918,Clothing,857.83,486,2.5,8,SP015,Fall,333524
919,Toys Product 919,Toys,949.52,48,4,3,SP009,Summer,36461
920,Sports Product 920,Sports,878.62,227,1,29,SP041,Fall,159557
921,Toys Product 921,Toys,423.07,182,2.9,99,SP028,Summer,61598
922,Kitchen Product 922,Kitchen,638.46,252,3,33,SP009,Summer,128713
923,Automotive Product 923,Automotive,20.23,330,1.3,15,SP026,Winter,5340
924,Electronics Product 924,Electronics,456.91,94,2.6,48,SP049,Fall,34359
925,Automotive Product 925,Automotive,822.21,272,4.9,42,SP040,Fall,178912
926,Home Appliances Product 926,Home Appliances,258.52,74,4,40,SP009,Summer,15304
927,Automotive Product 927,Automotive,676.53,0,2.9,1,SP001,Winter,0
928,Beauty Product 928,Beauty,64.24,179,2.7,18,SP026,Winter,9199
929,Furniture Product 929,Furniture,81.4,441,4.8,91,SP039,Winter,28717
930,Toys Product 930,Toys,794.99,310,1.3,93,SP041,Summer,197157
931,Garden Product 931,Garden,912.47,273,5,17,SP008,Summer,199283
932,Automotive Product 932,Automotive,443.51,304,4,61,SP030,Winter,107861
933,Kitchen Product 933,Kitchen,360.67,420,3,8,SP020,Winter,121185
934,Electronics Product 934,Electronics,826.59,337,1.5,58,SP030,Spring,222848
935,Toys Product 935,Toys,127.69,195,4.7,67,SP014,Summer,19919
936,Electronics Product 936,Electronics,386.8,170,2.2,62,SP038,Summer,52604
937,Clothing Product 937,Clothing,876.2,322,3.5,66,SP003,Fall,225709
938,Home Decor Product 938,Home Decor,650.89,16,3.2,7,SP038,Spring,8331
939,Clothing Product 939,Clothing,344.69,244,3.6,88,SP037,Spring,67283
940,Sports Product 940,Sports,458,311,4.5,50,SP037,Winter,113950
941,Kitchen Product 941,Kitchen,228.79,498,4.2,46,SP004,Summer,91149
942,Toys Product 942,Toys,28.88,185,1.1,79,SP034,Summer,4274
943,Books Product 943,Books,287.87,206,2.4,37,SP038,Fall,47440
944,Furniture Product 944,Furniture,33.09,463,3.6,32,SP040,Summer,12256
945,Automotive Product 945,Automotive,361.07,400,3.8,71,SP046,Winter,115542
946,Toys Product 946,Toys,713.11,480,2.7,66,SP004,Fall,273834
947,Clothing Product 947,Clothing,568.75,335,3,76,SP012,Summer,152425
948,Home Appliances Product 948,Home Appliances,617.98,63,4.8,69,SP028,Winter,31146
949,Toys Product 949,Toys,358.04,279,4.7,77,SP006,Fall,79914
950,Beauty Product 950,Beauty,216.87,232,1.1,38,SP036,Winter,40251
951,Automotive Product 951,Automotive,1005.82,263,1.2,14,SP024,Winter,211624
952,Electronics Product 952,Electronics,334.75,131,4.8,62,SP038,Winter,35081
953,Sports Product 953,Sports,726.91,321,3.8,98,SP030,Fall,186670
954,Automotive Product 954,Automotive,517.17,263,2.5,90,SP035,Summer,108812
955,Home Decor Product 955,Home Decor,475.67,465,3.3,38,SP005,Fall,176949
956,Sports Product 956,Sports,1004.16,176,1.7,68,SP002,Summer,141385
957,Electronics Product 957,Electronics,954.4,236,4.6,93,SP038,Summer,180190
958,Kitchen Product 958,Kitchen,648.69,128,4.9,72,SP006,Summer,66425
959,Sports Product 959,Sports,1008.84,499,3.4,62,SP010,Spring,402728
960,Furniture Product 960,Furniture,494.99,472,4.9,51,SP016,Fall,186908
961,Garden Product 961,Garden,256.28,108,1.9,1,SP022,Fall,22142
962,Electronics Product 962,Electronics,480.2,399,4.4,54,SP013,Spring,153279
963,Clothing Product 963,Clothing,265.99,262,4.2,77,SP035,Spring,55751
964,Home Appliances Product 964,Home Appliances,46.53,11,2.5,0,SP007,Fall,409
965,Automotive Product 965,Automotive,901.38,265,4.1,84,SP040,Spring,191092
966,Garden Product 966,Garden,377.14,359,1.4,42,SP023,Summer,108314
967,Kitchen Product 967,Kitchen,419.62,122,3.8,14,SP008,Fall,40954
968,Toys Product 968,Toys,324.77,363,2.1,93,SP036,Fall,94313
969,Home Decor Product 969,Home Decor,632.57,95,4.8,57,SP007,Summer,48075
970,Sports Product 970,Sports,181.72,448,4.9,46,SP004,Fall,65128
971,Electronics Product 971,Electronics,423.47,445,4.9,17,SP025,Fall,150755
972,Electronics Product 972,Electronics,401.46,246,2.6,11,SP002,Winter,79007
973,Beauty Product 973,Beauty,955.68,350,3.3,75,SP010,Summer,267590
974,Beauty Product 974,Beauty,790.92,453,1.4,9,SP050,Winter,286629
975,Toys Product 975,Toys,275.17,473,3.6,98,SP003,Summer,104124
976,Clothing Product 976,Clothing,205.66,30,1.8,25,SP044,Summer,4935
977,Home Appliances Product 977,Home Appliances,128.1,457,2.4,76,SP010,Summer,46833
978,Beauty Product 978,Beauty,316.19,149,2.8,12,SP040,Winter,37689
979,Garden Product 979,Garden,622.88,174,3.4,4,SP009,Summer,86704
980,Clothing Product 980,Clothing,867.99,304,2.3,48,SP032,Winter,211095
981,Electronics Product 981,Electronics,716.14,127,1.4,66,SP019,Fall,72759
982,Automotive Product 982,Automotive,112.15,218,4.8,2,SP036,Spring,19558
983,Toys Product 983,Toys,123.88,393,3.7,32,SP011,Spring,38947
984,Automotive Product 984,Automotive,122.61,100,3.8,24,SP035,Spring,9808
985,Electronics Product 985,Electronics,613.3,43,2.2,32,SP050,Winter,21097
986,Clothing Product 986,Clothing,522.78,240,4.9,51,SP011,Summer,100373
987,Furniture Product 987,Furniture,413.72,326,1.6,96,SP030,Winter,107898
988,Home Appliances Product 988,Home Appliances,745.06,443,1.3,44,SP045,Fall,264049
989,Home Appliances Product 989,Home Appliances,564.38,9,3.2,56,SP042,Fall,4063
990,Clothing Product 990,Clothing,179.15,146,4.8,31,SP011,Spring,20924
991,Beauty Product 991,Beauty,753.9,445,4.2,56,SP010,Fall,268388
992,Clothing Product 992,Clothing,665.2,481,3.2,9,SP030,Summer,255968
993,Beauty Product 993,Beauty,212.76,389,4.6,29,SP036,Winter,66210
994,Clothing Product 994,Clothing,515.44,105,4.2,12,SP021,Winter,43296
995,Books Product 995,Books,973.77,465,3.8,44,SP042,Fall,362242
996,Home Appliances Product 996,Home Appliances,425.12,4,2,74,SP027,Winter,1360
997,Sports Product 997,Sports,456.01,247,3.5,48,SP016,Spring,90107
998,Home Appliances Product 998,Home Appliances,561.75,473,2.9,64,SP032,Summer,212566
999,Kitchen Product 999,Kitchen,397.93,269,2.6,65,SP037,Fall,85634
1000,Kitchen Product 1000,Kitchen,809.3,102,1.8,63,SP025,Summer,66038
